id,title,type,style_type,product_url,descr,color,size,keywords,image_name
660066,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/dl1961-jeans-the-cindy-petite-boot-in-switch?ID=660066&CategoryID=2911,"
Perfect for a petite frame, these dark wash DL1961 jeans offer a break from super skinny styling with a more classic bootcut.
",Switch,"24P, 25P, 26P, 27P, 28P, 29P, 30P, 31P, 32P, ","Low rise, zip fly with button closure, five-pocket silhouette, Gold logo hardware, contrast stitching, 7.75"" rise, 31"" inseam, 16.5"" leg opening , Looking for the perfect fit? Check out our , Cotton/polyester, Machine wash, Imported, ",8130147
461792,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/tory-burch-simone-cardigan?ID=461792&CategoryID=2910,"
A versatile favorite available in a multitude of colors, this cardigan is the perfect layering option for your wardrobe. Pair with a boldly printed top, tunic or dress for a fun pop of color. Five-button placket with oversized logo buttons. Ribbed cuffs and hem.
",Black,"XX Small, X Small, Small, Medium, Large, X Large, ","Merino wool, Dry Clean, Imported, ",8134804
662398,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/paige-denim-jeans-jimmy-jimmy-skinny-in-tigerlily?ID=662398&CategoryID=2911,"
Chicly cuffed in faded stretch denim, these boyfriend jeans from Paige Denim are the casual mid-rise skinnies to round out your denim repertoire.
",Tigerlily,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Contrast stitching, silver-tone logo hardware, cuffed , 8"" rise, 31"" inseam, 13"" leg opening, This is a skinny boyfriend style that runs true to size; for a slimmer fit, please size down, Cotton/elasterell/elastane, Machine wash, Made in USA of Imported Materials, ",8134922
1057360,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/paige-denim-jeans-transcend-verdugo-ultra-skinny-in-black-shadow?ID=1057360&CategoryID=2911,"
Don the ultimate day-to-dark denim: Paige's Verdugo jeans that flaunt an ultra-skinny fit and black-as-night wash.
","Black Shadow","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Tonal stitching, silver-tone logo hardware, 8.125"" rise, 30"" inseam, 10.25"" leg opening, SMART DENIM: Transcend fabric utilizes the latest in performance-fiber technology to yield luxuriously soft denim that won't stretch out. , Rayon/cotton/polyester/elastane, Machine wash, Imported, ",8139512
665283,"
",Bottom,"leggings female",http://www1.bloomingdales.com/shop/product/spanx-leggings-tummy-shaping-structured-1189a?ID=665283&CategoryID=2910,"
These structured leggings from SPANX® feature a shaping waistband and smoothing texture for the chic silhouette you desire.
","
Black
","Medium, Large, X Large, ","Completely opaque, thick leggings, Pull-on style, Shaping waistband flattens stomach; fabric blend smooths butt and thighs, Ankle vents, Polyester/spandex, Machine wash, Imported, ",8141374
667087,"
",Bottom,"ankle pants female",http://www1.bloomingdales.com/shop/product/michael-michael-kors-plus-straight-leg-ankle-pants?ID=667087&CategoryID=2917,"
Sleek and sophisticated, these cropped MICHAEL Michael Kors Plus streamline your 9-to-5 repertoire with a chic, cropped silhouette. 
",Black,"14W, 16, 18, 20, 22, 24, ","Belt loops, front zip faux pockets, concealed zip fly with hook closure, Cropped silhouette, back logo, lined , Polyester/rayon/spandex, Machine wash, Imported, ",8145854
1167220,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/j-brand-jeans-mid-rise-811-skinny-in-blanc?ID=1167220&CategoryID=2911,"
Opt for a crisp winter white wash with J Brand's classic mid-rise jeans, rendered in a skinny silhouette and finished with five-pocket styling.
",Blanc,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Tonal stitching, silver-tone logo hardware, 26"" inseam, 8"" rise, 10"" leg opening, Cotton/polyester/elastane, Machine wash, Made in USA, ",8146063
671822,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-tee-the-classic?ID=671822&CategoryID=2911,"
A soft cotton rag & bone/JEAN tee updates your staple collection with easy style and fresh versatility.
",Black,"X Small, Small, Medium, Large, ","Crewneck, short sleeves, seam down center back, Cotton, Machine wash, Imported, ",8228896
673577,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/ag-jeans-denim-stilt-cigarette-leg-in-10-years-rio?ID=673577&CategoryID=2911,"
Subtle fading on these medium wash AG jeans lends a laid back touch, along with a low-rise and skinny fit.
","10 Years-Rio","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, Contrast stitching, brass logo hardware, 7.5"" rise, 30"" inseam, 12"" leg opening, Cotton/polyurethane, Machine wash, Made in USA, ",8232856
631987,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-top-the-classic-v?ID=631987&CategoryID=2911,"
This rag & bone/JEAN v-neck tee boasts laid-back weekend style.
",Black,"X Small, Small, Medium, Large, ","V neck, Short sleeves, relaxed fit, Cotton, Machine wash, Imported, ",8238020
671822,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-tee-the-classic?ID=671822&CategoryID=2911,"
A soft cotton rag & bone/JEAN tee updates your staple collection with easy style and fresh versatility.
","Bright White","X Small, Small, Medium, Large, ","Crewneck, short sleeves, seam down center back, Cotton, Machine wash, Imported, ",8240735
677787,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/ag-jeans-the-legging-ankle-in-white?ID=677787&CategoryID=2911,"
Clean and crisp, a pair of AG jeans are both chic and versatile in a low rise and ankle length.
",White,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, faux front pockets, functional coin pocket, rear patch pockets, Tonal stitching, silver-tone logo hardware, low rise , 7.25"" rise, 28"" inseam, 10"" leg opening, Cotton/polyester/polyurethane, Machine washable, Made in USA, ",8242092
679414,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/paige-maternity-jeans-union-skyline-ankle-peg-in-carson?ID=679414&CategoryID=2911,"
Expect chic style, even when you're expecting! These Paige Maternity jeans offer a super stretch fit with elasticized waist panels for high-fashion comfort.
",Carson,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, two elasticized inserts, four pockets, Contrast stitching, gold-tone logo hardware, faded, 8.125"" rise, 29"" inseam, 12"" leg opening, Looking for the perfect fit? Check out our , Cotton/polyester/elastane, Machine wash, Made in USA of Imported Materials, ",8246585
679682,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/7-for-all-mankind-jeans-skinny-crop-roll?ID=679682&CategoryID=2911,"
The cuffs have it: 7 For All Mankind's cropped pair boasts a medium wash that goes with everything.
","Nouveau New York Dark","24, 25, 26, 27, 28, 29, 30, 31, ","Five pocket styling, contrast stitching, brass logo hardware, Whiskering at front, cuffed hem, 8"" rise, 25"" inseam, 13.5"" leg opening, Cotton/spandex, Machine wash, Made in USA of Imported Materials, ",8247508
680747,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/joie-tank-coraline-underpinning?ID=680747&CategoryID=2911,"
",Porcelain,"X Small, Small, Medium, Large, ","Scoop neck, sleeveless, Cotton/modal, Machine wash, Imported, ",8249669
680747,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/joie-tank-coraline-underpinning?ID=680747&CategoryID=2911,"
",Caviar,"X Small, Small, Medium, Large, ","Scoop neck, sleeveless, Cotton/modal, Machine wash, Imported, ",8249672
680747,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/joie-tank-coraline-underpinning?ID=680747&CategoryID=2911,"
","Dusty Pink Sand","X Small, Small, Medium, Large, ","Scoop neck, sleeveless, Cotton/modal, Machine wash, Imported, ",8249675
874616,"
",Bottom,"shorts female",http://www1.bloomingdales.com/shop/product/vince-shorts-side-buckle-bermuda?ID=874616&CategoryID=2911,"
Pack these Vince Bermuda shorts on your next getaway--the clean-cut design makes them the perfect vacation companion.
",White,"00, 0, 2, 4, 6, 8, 10, 12, ","Zip fly with hook closure, belt looped waist, Off-seam front pockets, rear button pockets, side buckles, Cotton/elastane, Machine wash/dry clean, Imported, ",8257918
687041,"
",Bottom,"leggings female",http://www1.bloomingdales.com/shop/product/spanx-active-shaping-compression-close-fit-pants?ID=687041&CategoryID=2910,"
",Black,"Small, Medium, Large, X Large, ","Flattering curved seams; form-fitting cut, Slim-X  shapes stomach, thighs and rear, 27"" inseam, full ankle length, Nylon/spandex, Machine wash, Imported, ",8263999
690862,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-tank-the-classic-beater?ID=690862&CategoryID=2911,"
Every look begins with a foundation and this classic rag & bone/JEAN tank is the ultimate piece to start off your statement look. Add an airy blouse, textured sweater or boxy blazer—the options are endless and chic is guaranteed.
",Black,"X Small, Small, Medium, Large, ","Scoop neck, sleeveless, pullover style, Cotton, Machine wash, Imported, ",8272163
690867,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/parker-skirt-zoey-pleated?ID=690867&CategoryID=2911,"
","
Black
","X Small, Small, Medium, Large, ","Vertical seam detail, pleated and flared, Concealed back zip closure, Rayon/nylon, Dry clean, Imported, ",8272181
1162759,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/alternative-tee-sleeveless?ID=1162759&CategoryID=2911,"
From lounging to layering, this ALTERNATIVE tee is a basic with endless possibilities.
",White,"Small, Medium, Large, X Large, ","Crewneck, sleeveless, rounded hem, Cotton, Machine wash, Imported, ",8274165
690862,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-tank-the-classic-beater?ID=690862&CategoryID=2911,"
Every look begins with a foundation and this classic rag & bone/JEAN tank is the ultimate piece to start off your statement look. Add an airy blouse, textured sweater or boxy blazer—the options are endless and chic is guaranteed.
",White,"X Small, Small, Medium, Large, ","Scoop neck, sleeveless, pullover style, Cotton, Machine wash, Imported, ",8275830
502236,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/ag-luscious-sateen-stilt-cigarette-pants-in-black?ID=502236&CategoryID=2911,"
Luxe and super skinny, this AG look is perfect with sleek heels or chunky boots.
","Super Black","24, 25, 26, 27, 28, 29, 30, 31, 32, ","Tonal hardware and stitching, Five-pocket silhouette, flat back patch pockets, 7.25"" rise, 30"" inseam, 11.5"" leg opening, Cotton/rayon/polyurethane, Machine wash, Imported, ",8277764
693027,"
",Bottom,"ankle pants female",http://www1.bloomingdales.com/shop/product/paige-maternity-jeans-union-skyline-ankle-peg-in-optic-white?ID=693027&CategoryID=2911,"
","Optic White","29, 30, 31, 32, ","Zip fly with button closure, elasticized side insets, four-pocket silhouette, Tonal stitching, silver-tone logo hardware, 8.125"" rise, 29"" inseam, 12"" leg opening, Looking for the perfect fit? Check out our , Cotton/spandex, Machine wash, Made in USA, ",8277900
681394,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/velvet-by-graham-spencer-top-joss-dolman?ID=681394&CategoryID=2911,"
",Syrah,"Petite, Small, Medium, Large, X Large, ","Wide boatneck, three quarter dolman sleeves, We recommend ordering one size up for off-shoulder styling, Cotton, Machine wash, Made in USA, ",8277949
696570,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/ag-jeans-the-prima-cigarette-cozy-twill-in-black?ID=696570&CategoryID=2911,"
Rendered in signature twill, these AG cigarette jeans lend a cozy-luxe touch to off-duty dressing.
",Black,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, five-pocket silhouette, mid-rise, Tonal stitching, black logo hardware, 8.5"" rise, 30"" inseam, 11.5"" leg opening, Cotton/TENCEL  lyocell/polyurethane, Machine wash, Made in USA of Imported Materials, ",8287891
696571,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/ag-jeans-legging-in-stella?ID=696571&CategoryID=2911,"
Both chic and effortless, these AG skinny jeans feature an ultra-dark wash and super-soft feel in Dream Stretch fabric.
",Stella,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, belt loops, Five pocket styling, contrast stitching, grey logo hardware, Fading and whiskering, 7.25"" rise, 31"" inseam, 10"" leg opening, Cotton/rayon/polyurethane, Machine wash, Made in USA of Imported Materials, ",8287895
461792,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/tory-burch-simone-cardigan?ID=461792&CategoryID=2910,"
A versatile favorite available in a multitude of colors, this cardigan is the perfect layering option for your wardrobe. Pair with a boldly printed top, tunic or dress for a fun pop of color. Five-button placket with oversized logo buttons. Ribbed cuffs and hem.
",Navy,"XX Small, X Small, Small, Medium, Large, X Large, ","Merino wool, Dry Clean, Imported, ",8293110
699244,"
",Tops,"camisole female",http://www1.bloomingdales.com/shop/product/spanx-trust-your-thinstincts-camisole?ID=699244&CategoryID=2910,"
",Natural,"Small, Medium, Large, X Large, ","Adjustable straps, Expandable bust fabric fits all chests, Shaping support for stomach and love handles, Bonded arm holes for smooth wear, Spandex/elastane/nylon, Machine wash, Imported, ",8294975
699244,"
",Tops,"camisole female",http://www1.bloomingdales.com/shop/product/spanx-trust-your-thinstincts-camisole?ID=699244&CategoryID=2910,"
",Black,"Small, Medium, Large, X Large, ","Adjustable straps, Expandable bust fabric fits all chests, Shaping support for stomach and love handles, Bonded arm holes for smooth wear, Spandex/elastane/nylon, Machine wash, Imported, ",8294977
